Selling Price,Transmission,Mileage,Fuel,Road Tax,Efficiency (mpg),Engine Size ,Age of Car
16998,Manual,14206,Petrol,150,60.1,1,1
16998,Automatic,30393,Diesel,145,61.4,2,3
11198,Manual,41711,Diesel,145,53.3,2,6
14498,Manual,14316,Diesel,150,80.7,1.5,1
7998,Manual,21456,Petrol,125,54.3,1.2,4
9998,Manual,20682,Petrol,0,65.7,1,4
17998,Manual,12027,Diesel,145,74.3,1.5,1
6498,Manual,36727,Diesel,20,70.6,1.6,6
19998,Automatic,8757,Petrol,145,28.8,1.5,1
8698,Manual,28670,Diesel,30,64.2,1.5,4
10698,Manual,21041,Diesel,0,78.5,1.5,3
13698,Manual,4223,Petrol,145,54.3,1,2
13498,Manual,9007,Petrol,145,58.9,1,1
8498,Manual,11457,Petrol,125,54.3,1.2,4
6298,Manual,39944,Petrol,30,54.3,1.2,6
11698,Manual,3578,Petrol,150,48.7,1.1,1
13998,Manual,21167,Diesel,150,54.3,2,3
8498,Semi-Auto,31976,Petrol,145,47.9,1.6,4
13998,Manual,10149,Petrol,145,57.7,1,2
14498,Manual,50364,Diesel,125,56.5,2,4
11950,Manual,16678,Petrol,145,58.9,1,2
11395,Manual,1394,Petrol,145,55.4,1.1,1
15990,Automatic,9486,Diesel,145,56.6,1.5,2
10990,Manual,28138,Petrol,145,56.5,1,2
18489,Manual,10351,Diesel,145,54.3,1.5,1
9489,Manual,29500,Petrol,145,52.3,1,3
9795,Manual,4162,Diesel,0,78.5,1.5,3
15995,Manual,23237,Diesel,125,60.1,2,3
18495,Manual,7959,Diesel,145,38.2,2,1
11995,Manual,10553,Diesel,145,74.3,1.5,2
9998,Manual,23112,Petrol,145,65.7,1,2
14998,Manual,7953,Petrol,145,60.1,1,1
8000,Manual,14422,Petrol,125,54.3,1.2,5
18498,Semi-Auto,21183,Diesel,145,61.4,2,3
7998,Manual,21446,Petrol,125,54.3,1.2,4
12498,Manual,7941,Petrol,145,58.9,1,1
8498,Manual,45256,Petrol,20,60.1,1,4
5298,Manual,54545,Petrol,0,65.7,1,7
9998,Manual,28761,Petrol,20,60.1,1,3
7498,Manual,31343,Petrol,30,55.4,1,6
15998,Manual,24896,Diesel,125,60.1,2,3
16998,Manual,45854,Petrol,150,41.5,2,3
8698,Manual,18775,Petrol,125,54.3,1.2,3
15998,Manual,10386,Petrol,145,49.6,1,1
8998,Manual,20507,Petrol,125,54.3,1.2,3
9998,Semi-Auto,32384,Petrol,125,51.4,1,3
10698,Manual,10786,Petrol,145,55.4,1.1,1
20450,Manual,1196,Diesel,150,38.2,2,0
11495,Manual,39254,Diesel,150,68.9,1.5,3
9750,Manual,30157,Diesel,20,68.9,1.5,3
18495,Manual,11859,Diesel,145,54.3,1.5,1
14950,Manual,9693,Diesel,145,57.7,1.5,1
17295,Manual,11723,Diesel,145,64.2,1.5,2
16250,Manual,11027,Diesel,145,74.3,1.5,1
4998,Manual,28322,Petrol,30,57.7,1.2,5
8698,Manual,23833,Petrol,0,65.7,1,3
11298,Manual,13775,Petrol,145,65.7,1,3
10898,Manual,14050,Petrol,145,60.1,1,3
11698,Manual,34088,Diesel,160,47.9,2,6
5998,Manual,52565,Petrol,30,55.4,1,6
9998,Semi-Auto,16517,Petrol,145,47.9,1.6,3
19998,Manual,4605,Diesel,145,61.4,1.5,1
14998,Manual,12078,Petrol,145,58.9,1,1
6998,Manual,45460,Diesel,125,60.1,1.6,6
10498,Semi-Auto,24963,Petrol,160,44.8,1.5,4
12298,Manual,51103,Petrol,240,39.2,2,5
9498,Manual,63863,Diesel,145,54.3,2,5
11990,Semi-Auto,55145,Diesel,145,52.3,2,4
7490,Manual,28842,Petrol,0,65.7,1,3
13698,Manual,11060,Petrol,145,58.9,1,1
10498,Manual,39539,Petrol,20,60.1,1,3
10798,Semi-Auto,3652,Petrol,165,44.8,1.5,3
15998,Manual,29667,Diesel,125,60.1,2,3
8998,Manual,49080,Diesel,0,74.3,1.5,4
9298,Manual,61787,Diesel,125,60.1,2,5
10698,Manual,29886,Diesel,30,64.2,1.5,3
17498,Semi-Auto,31098,Diesel,150,54.3,2,3
13998,Manual,15860,Diesel,150,54.3,2,3
14998,Manual,8263,Petrol,145,60.1,1,1
8298,Manual,13118,Petrol,0,65.7,1,5
9698,Manual,19256,Petrol,0,65.7,1,4
7798,Manual,11085,Petrol,125,54.3,1.2,3
13498,Manual,10150,Petrol,145,58.9,1,2
9690,Manual,46176,Diesel,0,74.3,1.5,4
16498,Manual,18506,Diesel,20,67.3,2,3
11495,Manual,11476,Petrol,145,65.7,1,3
8000,Manual,29681,Petrol,160,44.8,1.5,5
11400,Semi-Auto,51581,Diesel,125,57.7,2,5
8250,Manual,32994,Petrol,145,64.2,1.1,3
10998,Manual,12320,Petrol,145,58.9,1,1
12998,Manual,3956,Petrol,145,53.3,1,2
6698,Manual,39002,Petrol,0,65.7,1,6
15998,Manual,10087,Diesel,145,64.2,1.5,2
6498,Manual,21284,Petrol,30,54.3,1.2,6
12998,Manual,17307,Diesel,145,74.3,1.5,3
18998,Manual,10222,Petrol,145,41.5,2,3
8498,Manual,10801,Petrol,125,54.3,1.2,5
6998,Manual,42477,Petrol,30,54.3,1.2,5
9498,Semi-Auto,64718,Diesel,205,45.6,2,7
11698,Manual,3484,Petrol,150,48.7,1.1,1
19300,Manual,2958,Diesel,145,70.6,2,1
16890,Manual,23365,Petrol,145,41.5,2,3
9420,Manual,34214,Diesel,0,74.3,1.5,4
15390,Manual,5341,Petrol,145,60.1,1,1
15370,Manual,6736,Petrol,145,60.1,1,1
9230,Manual,27412,Diesel,0,74.3,1.5,5
6990,Manual,11203,Petrol,145,57.7,1.2,3
15591,Manual,45400,Diesel,20,67.3,2,3
12891,Manual,16156,Petrol,145,54.3,1,2
10447,Automatic,8337,Petrol,145,54.3,1,3
8998,Manual,71854,Diesel,145,53.3,2,6
5998,Manual,37058,Petrol,30,55.4,1,7
11998,Manual,28497,Diesel,145,74.3,1.5,3
4298,Manual,30658,Petrol,30,57.7,1.2,6
7498,Manual,36462,Petrol,20,60.1,1,5
7998,Semi-Auto,22125,Petrol,150,47.9,1.6,7
9498,Manual,18154,Petrol,20,60.1,1,4
19498,Semi-Auto,23270,Diesel,145,54.3,2,3
13698,Manual,34332,Diesel,145,54.3,2,5
11498,Semi-Auto,44123,Diesel,145,52.3,2,5
20498,Manual,29326,Diesel,200,47.9,2,3
16998,Manual,13737,Diesel,145,64.2,1.5,2
8998,Manual,32492,Diesel,0,74.3,1.5,5
18998,Manual,16312,Diesel,145,67.3,2,2
13898,Manual,14698,Petrol,145,58.9,1,1
13498,Manual,20388,Petrol,145,58.9,1,1
11998,Manual,8966,Petrol,145,65.7,1,3
8298,Manual,56282,Diesel,20,67.3,1.6,5
11698,Manual,12124,Diesel,30,64.2,1.5,3
14998,Manual,8389,Petrol,145,60.1,1,1
17498,Automatic,11022,Petrol,145,51.4,1,1
17498,Manual,7359,Diesel,145,74.3,1.5,1
16998,Manual,8657,Diesel,145,74.3,1.5,1
10498,Manual,19534,Diesel,20,68.9,1.5,3
15698,Automatic,921,Petrol,145,49.6,1,2
6998,Manual,48938,Diesel,0,78.5,1.5,5
15498,Manual,7431,Diesel,125,60.1,2,3
8498,Manual,31974,Petrol,20,61.4,1,5
7998,Manual,17786,Petrol,160,44.8,1.5,5
4698,Manual,52627,Petrol,30,54.3,1.2,6
11998,Manual,10970,Petrol,145,58.9,1,1
10998,Manual,32347,Diesel,200,47.9,2,7
8998,Manual,51324,Diesel,0,74.3,1.5,4
9298,Manual,6213,Petrol,125,54.3,1.2,3
10998,Manual,27639,Petrol,30,55.4,1,4
5298,Manual,64628,Petrol,30,54.3,1.2,7
14498,Manual,16501,Diesel,20,67.3,2,4
6798,Manual,37313,Petrol,0,65.7,1,5
6998,Manual,33154,Petrol,30,54.3,1.2,6
9798,Manual,13163,Petrol,145,55.4,1,3
9798,Manual,17593,Petrol,125,52.3,1,3
9698,Manual,13391,Petrol,20,61.4,1,5
9498,Manual,31877,Diesel,20,68.9,1.5,3
11798,Manual,13783,Petrol,145,58.9,1,1
11698,Manual,18115,Petrol,145,58.9,1,1
9998,Manual,34980,Petrol,30,55.4,1,3
9698,Manual,30149,Diesel,0,74.3,1.5,5
12698,Manual,9484,Diesel,0,74.3,1.5,3
10498,Manual,18250,Diesel,20,68.9,1.5,3
7798,Manual,15412,Petrol,0,65.7,1,6
19798,Automatic,4797,Diesel,145,64.2,2,1
19998,Automatic,2451,Diesel,145,64.2,2,1
16498,Semi-Auto,23224,Diesel,145,58.9,1.5,3
19998,Automatic,6879,Diesel,145,51.4,2,1
9298,Manual,45543,Diesel,145,53.3,2,6
18298,Automatic,2840,Diesel,145,74.3,1.5,1
10998,Manual,10970,Petrol,145,58.9,1,2
13498,Manual,8913,Petrol,145,54.3,1,3
12698,Semi-Auto,14876,Petrol,125,51.4,1,3
14998,Manual,3002,Petrol,145,60.1,1,1
20998,Manual,5757,Petrol,145,41.5,2,2
8998,Manual,12163,Petrol,125,54.3,1.2,4
14998,Manual,5721,Petrol,145,60.1,1,1
9998,Manual,27193,Diesel,0,74.3,1.5,4
15998,Manual,11460,Diesel,145,54.3,1.5,2
11298,Semi-Auto,66732,Diesel,125,57.7,2,4
15998,Manual,16290,Diesel,20,67.3,2,3
14498,Manual,32263,Petrol,200,41.5,2,4
10998,Manual,16353,Petrol,145,65.7,1,2
18998,Automatic,11738,Diesel,145,64.2,2,1
7498,Manual,23764,Petrol,125,54.3,1.2,5
12998,Manual,41484,Diesel,20,67.3,2,4
10798,Manual,20241,Petrol,145,65.7,1,3
4198,Manual,45880,Petrol,30,57.7,1.2,7
16998,Manual,6092,Petrol,145,49.6,1,1
18998,Manual,11913,Petrol,145,41.5,2,3
19498,Manual,19382,Petrol,145,41.5,2,2
11698,Manual,10500,Petrol,0,65.7,1,3
9498,Manual,24717,Petrol,20,60.1,1,5
11498,Manual,6158,Petrol,150,48.7,1.1,1
10998,Manual,2360,Petrol,150,65.7,1,3
16998,Manual,19322,Petrol,150,60.1,1,1
16998,Manual,18480,Diesel,150,54.3,2,4
9298,Manual,52681,Diesel,145,53.3,2,6
6998,Manual,29095,Petrol,30,54.3,1.2,6
12698,Manual,7906,Diesel,0,74.3,1.5,4
9498,Manual,22420,Diesel,0,74.3,1.5,5
9798,Manual,18733,Diesel,0,74.3,1.5,5
11298,Manual,23358,Petrol,20,62.8,1,3
8998,Manual,34769,Petrol,125,53.3,1,4
12998,Manual,16300,Petrol,160,45.6,1.5,3
16798,Manual,15646,Diesel,20,67.3,2,4
9998,Manual,17330,Diesel,20,68.9,1.5,4
8198,Manual,23771,Petrol,0,65.7,1,4
10698,Manual,6991,Petrol,145,65.7,1,3
10698,Manual,11469,Petrol,20,61.4,1,3
4998,Manual,54323,Petrol,30,54.3,1.2,7
29998,Manual,20847,Petrol,145,20.9,5,2
5998,Manual,62855,Diesel,20,67.3,1.6,6
16498,Manual,2936,Petrol,145,60.1,1,1
7498,Manual,41271,Diesel,0,88.3,1.5,4
10498,Manual,24741,Petrol,20,60.1,1,3
16298,Automatic,10703,Diesel,145,56.6,1.5,2
13298,Manual,11563,Diesel,30,64.2,1.5,3
10498,Manual,29684,Diesel,30,64.2,1.5,3
7298,Manual,20809,Petrol,125,54.3,1.2,4
11998,Manual,10320,Petrol,145,56.5,1,2
15498,Manual,14579,Petrol,145,60.1,1,2
7798,Manual,12392,Petrol,145,57.7,1.2,3
10698,Manual,7541,Petrol,145,55.4,1.1,2
11498,Manual,6368,Diesel,30,64.2,1.5,3
14698,Manual,10032,Petrol,145,58.9,1,1
14698,Manual,8438,Petrol,145,58.9,1,1
11498,Manual,27277,Diesel,145,74.3,1.5,2
8998,Manual,19882,Petrol,0,65.7,1,4
13998,Manual,6432,Petrol,145,58.9,1,1
7498,Manual,55312,Diesel,20,67.3,1.6,5
5998,Manual,51348,Petrol,0,65.7,1,7
11998,Manual,29964,Diesel,30,65.7,2,4
19498,Manual,9420,Petrol,145,39.2,1.5,1
9591,Manual,21236,Petrol,145,52.3,1,3
15450,Manual,5731,Petrol,145,60.1,1,1
7991,Manual,53922,Petrol,20,60.1,1,4
6150,Manual,31064,Petrol,30,54.3,1.2,6
7542,Manual,9880,Petrol,145,57.7,1.2,2
7324,Manual,27128,Petrol,0,65.7,1,5
11498,Semi-Auto,59601,Diesel,125,57.7,2,4
8998,Manual,11813,Diesel,0,78.5,1.5,4
8998,Manual,30557,Petrol,125,53.3,1,4
11498,Manual,25464,Petrol,145,60.1,1,2
16498,Manual,13699,Diesel,145,74.3,1.5,1
14798,Manual,12558,Petrol,145,58.9,1,1
13798,Manual,9847,Petrol,145,58.9,1,1
10998,Manual,14653,Diesel,0,74.3,1.5,3
11298,Manual,2666,Petrol,20,61.4,1,3
15998,Automatic,9694,Diesel,145,64.2,2,1
14998,Manual,7995,Petrol,145,60.1,1,1
7498,Manual,48010,Diesel,30,64.2,1.5,4
6498,Semi-Auto,33155,Petrol,160,44.1,1.6,7
6998,Manual,49010,Diesel,0,78.5,1.5,4
11798,Manual,15417,Diesel,0,74.3,1.5,3
12998,Semi-Auto,9917,Petrol,145,54.3,1,2
10998,Manual,16658,Petrol,145,65.7,1,2
10498,Manual,28732,Petrol,145,61.4,1,3
13498,Semi-Auto,12619,Petrol,145,51.4,1,2
12998,Manual,17096,Petrol,145,58.9,1,2
10298,Manual,23309,Petrol,145,55.4,1.1,1
12698,Manual,7942,Petrol,145,56.5,1,1
16498,Semi-Auto,24956,Diesel,145,54.3,2,3
6998,Manual,15268,Petrol,30,54.3,1.2,7
11698,Manual,14337,Petrol,145,58.9,1,1
13998,Manual,17218,Petrol,145,58.9,1,1
16798,Manual,18215,Petrol,145,41.5,2,3
11998,Manual,9501,Petrol,145,58.9,1,1
13498,Manual,10248,Petrol,145,58.9,1,1
8498,Manual,47182,Diesel,30,64.2,1.5,5
10998,Manual,19690,Petrol,150,65.7,1,3
11998,Manual,8308,Diesel,0,74.3,1.5,3
12698,Manual,13588,Diesel,0,74.3,1.5,3
18998,Automatic,2411,Petrol,150,42.8,1,1
6798,Manual,30299,Petrol,125,54.3,1.2,5
9698,Manual,37203,Diesel,125,60.1,2,5
17498,Manual,11184,Petrol,145,60.1,1,1
5998,Manual,50052,Petrol,30,54.3,1.2,7
8498,Manual,6721,Petrol,125,54.3,1.2,3
20498,Manual,10249,Petrol,145,41.5,2,2
9598,Manual,20340,Diesel,0,74.3,1.5,4
13898,Manual,7845,Petrol,145,58.9,1,1
8298,Manual,32541,Diesel,20,67.3,1.6,6
10298,Manual,34211,Petrol,20,60.1,1,4
13998,Manual,9328,Petrol,145,58.9,1,2
11798,Semi-Auto,15075,Diesel,150,52.3,2,4
10598,Manual,11544,Petrol,145,65.7,1,3
11998,Manual,10474,Diesel,0,74.3,1.5,3
25498,Manual,4813,Petrol,145,34.5,2.3,1
11998,Manual,14358,Petrol,145,58.9,1,1
13998,Manual,7512,Petrol,145,58.9,1,1
17298,Manual,16346,Petrol,145,41.5,2,3
7498,Manual,34362,Petrol,125,54.3,1.2,5
11798,Manual,12286,Petrol,145,58.9,1,1
11798,Manual,14068,Petrol,145,58.9,1,1
10698,Manual,14523,Petrol,145,65.7,1,2
6298,Manual,37966,Petrol,30,56.5,1,7
6998,Manual,76588,Diesel,0,74.3,1.5,5
7698,Manual,40480,Petrol,0,65.7,1,4
10698,Manual,23494,Petrol,150,62.8,1,3
9998,Manual,8608,Petrol,145,55.4,1.1,2
16498,Manual,33758,Diesel,125,56.5,2,3
15500,Manual,30878,Diesel,145,60.1,2,3
7900,Manual,26000,Petrol,160,44.8,1.5,5
10998,Manual,22410,Petrol,145,56.5,1,2
7498,Manual,25506,Petrol,0,65.7,1,5
10498,Manual,22788,Petrol,145,65.7,1,3
10998,Manual,21955,Petrol,145,56.5,1,2
14998,Manual,8783,Petrol,145,55.4,1,1
5998,Manual,43539,Petrol,30,54.3,1.2,6
10420,Manual,18913,Petrol,20,60.1,1,4
17630,Manual,25526,Petrol,145,41.5,2,3
6698,Manual,27783,Diesel,0,76.4,1.5,7
16998,Manual,19170,Diesel,145,60.1,2,3
6495,Manual,54249,Petrol,30,54.3,1.2,6
18995,Semi-Auto,4274,Diesel,145,37.2,2,1
9498,Manual,65151,Diesel,145,54.3,2,5
6498,Manual,45536,Diesel,30,62.8,1.6,7
11998,Semi-Auto,18978,Diesel,0,74.3,1.5,3
11498,Manual,14132,Petrol,145,58.9,1,1
9498,Manual,59114,Diesel,200,47.9,2,6
6999,Manual,11504,Petrol,145,57.7,1.2,3
6950,Manual,27098,Petrol,125,54.3,1.2,4
7995,Manual,31146,Diesel,30,64.2,1.5,4
7695,Manual,12868,Petrol,125,54.3,1.2,3
11795,Manual,32356,Diesel,145,64.2,1.5,2
5698,Manual,52395,Petrol,30,54.3,1.2,6
6698,Manual,45067,Petrol,0,65.7,1,6
7998,Manual,21715,Petrol,125,54.3,1.2,4
7998,Manual,5668,Petrol,145,57.7,1.2,3
15998,Semi-Auto,26663,Diesel,145,54.3,2,3
9498,Manual,35850,Petrol,20,61.4,1,3
6498,Manual,39167,Petrol,0,65.7,1,5
8998,Manual,61270,Diesel,145,54.3,2,5
7798,Manual,35901,Petrol,160,44.1,1.6,5
10698,Manual,64351,Diesel,30,62.8,2,4
8498,Manual,21302,Petrol,125,54.3,1.2,3
9798,Manual,39432,Diesel,145,53.3,2,7
6498,Manual,46857,Petrol,125,54.3,1.2,5
7998,Manual,6276,Petrol,145,57.7,1.2,3
8798,Manual,50216,Diesel,145,53.3,2,7
15798,Manual,27532,Diesel,145,67.3,2,3
9698,Manual,11783,Petrol,150,64.2,1.1,2
14000,Manual,12090,Petrol,145,58.9,1,2
13998,Manual,18980,Petrol,145,52.3,1,2
11250,Manual,15634,Petrol,145,60.1,1,2
8326,Manual,25604,Petrol,0,65.7,1,5
6672,Manual,29123,Petrol,30,54.3,1.2,6
7800,Manual,3194,Petrol,150,57.7,1.2,3
9000,Manual,19130,Petrol,20,61.4,1,4
12993,Manual,19135,Petrol,145,57.7,1,2
8742,Manual,38275,Petrol,125,52.3,1,3
6477,Manual,41250,Petrol,30,56.5,1,7
20998,Manual,100,Petrol,150,35.3,1.5,1
10298,Manual,18016,Petrol,0,65.7,1,4
8498,Manual,14110,Petrol,150,54.3,1.2,3
9000,Manual,52180,Diesel,125,60.1,2,5
18300,Manual,12587,Petrol,145,35.3,1.5,1
18700,Manual,7536,Diesel,145,54.3,1.5,1
7800,Manual,29543,Petrol,125,54.3,1.2,3
8150,Manual,9763,Petrol,145,57.7,1.2,2
12700,Manual,17299,Petrol,145,61.4,1,2
9300,Manual,11474,Petrol,145,64.2,1.1,3
7100,Manual,17750,Petrol,145,57.7,1.2,3
9798,Manual,39763,Diesel,0,74.3,1.5,3
9498,Manual,15750,Petrol,145,44.8,1.5,3
8998,Manual,13684,Petrol,125,54.3,1.2,3
10798,Manual,22904,Diesel,0,74.3,1.5,4
10498,Manual,35853,Diesel,30,64.2,1.5,3
8998,Manual,36488,Petrol,20,62.8,1,4
9998,Semi-Auto,65249,Diesel,125,57.7,2,4
17870,Manual,6618,Diesel,145,45.6,1.5,1
16640,Manual,7864,Petrol,145,60.1,1,1
20991,Manual,910,Petrol,145,50.4,1,0
9491,Manual,19272,Petrol,145,64.2,1.1,2
10700,Manual,28313,Petrol,145,60.1,1,2
10550,Manual,4723,Petrol,145,55.4,1,2
11000,Manual,11817,Petrol,145,60.1,1,2
18391,Automatic,12821,Petrol,145,50.4,1,1
9157,Manual,14330,Petrol,0,65.7,1,3
10930,Manual,6471,Petrol,20,61.4,1,3
8000,Manual,20901,Petrol,145,54.3,1.2,3
10950,Manual,14415,Petrol,145,65.7,1,2
5200,Manual,50501,Petrol,0,65.7,1,7
13400,Manual,8271,Petrol,145,60.1,1,2
8000,Manual,6334,Petrol,145,57.7,1.2,2
9350,Manual,10228,Petrol,145,64.2,1.1,3
8500,Manual,17812,Petrol,145,54.3,1.2,3
11500,Manual,72085,Diesel,20,67.3,2,4
9650,Manual,29163,Petrol,145,65.7,1,2
16750,Manual,32879,Diesel,145,54.3,2,3
16998,Manual,15888,Petrol,145,60.1,1,1
7498,Manual,33631,Petrol,125,54.3,1.2,4
10498,Manual,7654,Petrol,150,55.4,1.1,2
9698,Manual,21169,Petrol,125,53.3,1,4
13998,Manual,28126,Diesel,145,54.3,2,5
10498,Manual,22125,Petrol,0,65.7,1,3
8798,Manual,47577,Diesel,0,74.3,1.5,4
11698,Manual,17750,Diesel,0,74.3,1.5,3
12998,Manual,15448,Petrol,145,57.7,1,2
13998,Manual,16879,Petrol,150,58.9,1,1
12500,Manual,33095,Petrol,145,65.7,1,2
11700,Manual,18524,Petrol,20,60.1,1,3
12500,Manual,33268,Petrol,145,65.7,1,2
9500,Manual,21857,Petrol,145,64.2,1.1,2
10000,Manual,21763,Petrol,145,65.7,1,2
11450,Manual,23319,Petrol,145,60.1,1,3
7500,Manual,10282,Petrol,30,57.7,1.2,3
11450,Manual,24521,Petrol,20,60.1,1,3
18000,Manual,5,Petrol,145,55.4,1,0
7700,Manual,7062,Petrol,145,57.7,1.2,3
11800,Manual,17312,Petrol,145,60.1,1,2
7850,Manual,19810,Petrol,30,54.3,1.2,5
18750,Manual,6157,Diesel,145,54.3,1.5,1
9750,Manual,9576,Petrol,145,64.2,1.1,3
12500,Manual,9963,Petrol,145,54.3,1,2
11500,Manual,16093,Petrol,145,65.7,1,2
10800,Manual,36050,Petrol,145,60.1,1,3
11998,Manual,28989,Diesel,30,64.2,1.5,4
17750,Manual,10785,Petrol,145,34.4,1.5,1
17500,Manual,14154,Diesel,145,38.2,2,1
13750,Manual,16025,Petrol,145,54.3,1,2
10400,Manual,13275,Petrol,145,60.1,1,3
15995,Manual,22894,Diesel,145,64.2,1.5,3
9650,Manual,63348,Diesel,145,53.3,2,6
8600,Manual,32408,Petrol,0,65.7,1,4
13500,Manual,36638,Diesel,20,67.3,2,4
11500,Manual,10051,Petrol,145,60.1,1,2
11650,Manual,7680,Petrol,145,60.1,1,2
7750,Manual,22499,Petrol,145,57.7,1.2,3
9000,Manual,15378,Petrol,0,65.7,1,3
11298,Manual,11806,Petrol,0,65.7,1,3
5698,Manual,70745,Petrol,20,60.1,1,6
5298,Manual,69323,Diesel,0,76.4,1.5,6
6498,Semi-Auto,40491,Petrol,150,47.9,1.6,7
13500,Manual,9374,Diesel,145,64.2,1.5,3
11500,Manual,23239,Petrol,145,65.7,1,2
10000,Manual,3914,Petrol,145,47.9,1.2,1
12598,Manual,22162,Petrol,150,57.7,1,2
9498,Manual,29901,Diesel,0,74.3,1.5,5
16498,Manual,14645,Petrol,150,60.1,1,1
10998,Manual,25642,Petrol,145,65.7,1,2
9498,Manual,8552,Petrol,125,54.3,1.2,3
10498,Manual,17685,Diesel,0,74.3,1.5,4
12998,Manual,6318,Petrol,160,45.6,1.5,3
16498,Automatic,5955,Petrol,145,51.4,1,1
18498,Automatic,6096,Diesel,145,64.2,2,1
10498,Manual,26029,Diesel,0,74.3,1.5,3
8500,Manual,27400,Petrol,150,53.3,1,3
11500,Manual,12061,Diesel,145,78.5,1.5,3
11450,Manual,15220,Petrol,145,65.7,1,2
12850,Manual,19225,Petrol,145,54.3,1,2
25500,Manual,3011,Petrol,145,34.5,2.3,1
25500,Manual,6338,Petrol,145,34.5,2.3,1
9000,Manual,36565,Diesel,0,74.3,1.5,4
12000,Manual,28676,Diesel,125,60.1,2,5
10250,Manual,23256,Petrol,125,51.4,1.5,4
9000,Manual,19869,Diesel,145,78.5,1.5,3
9998,Manual,28761,Diesel,0,74.3,1.5,3
12198,Manual,25966,Diesel,30,64.2,1.5,3
12298,Manual,33749,Diesel,125,60.1,2,5
6498,Manual,34744,Petrol,30,55.4,1,6
14000,Manual,43000,Petrol,150,41.5,2,3
7000,Manual,65000,Diesel,0,88.3,1.5,4
4950,Manual,25300,Petrol,30,57.7,1.2,7
10500,Manual,37920,Diesel,145,74.3,1.5,3
13650,Manual,13485,Petrol,145,57.7,1,2
10850,Manual,12946,Petrol,145,65.7,1,2
9650,Manual,15237,Petrol,145,64.2,1.1,2
9950,Manual,9649,Petrol,145,64.2,1.1,2
10000,Manual,27843,Petrol,145,65.7,1,2
6776,Manual,35490,Diesel,20,67.3,1.6,7
7480,Manual,62595,Diesel,0,74.3,1.5,4
8310,Manual,18680,Petrol,125,54.3,1.2,3
7625,Manual,13404,Petrol,145,57.7,1.2,3
4430,Manual,28883,Petrol,30,57.7,1.2,6
8498,Manual,20447,Petrol,125,54.3,1.2,4
12698,Manual,1370,Petrol,145,54.3,1,2
13998,Manual,12024,Petrol,145,58.9,1,2
11498,Manual,15378,Petrol,20,61.4,1,3
7698,Manual,43361,Petrol,20,60.1,1,5
9000,Manual,9592,Petrol,145,64.2,1.1,2
9000,Manual,10945,Petrol,145,64.2,1.1,2
10450,Manual,9000,Petrol,145,64.2,1.1,2
10450,Manual,20000,Petrol,145,65.7,1,2
10000,Manual,8932,Petrol,145,65.7,1,2
10000,Manual,19496,Petrol,145,65.7,1,3
10650,Manual,11451,Petrol,145,65.7,1,2
15000,Manual,18454,Diesel,145,54.3,2,4
10000,Manual,12068,Petrol,145,65.7,1,3
8850,Manual,16913,Petrol,125,54.3,1.2,3
10998,Semi-Auto,13303,Petrol,160,44.8,1.5,4
17998,Automatic,2676,Diesel,145,64.2,2,1
8698,Manual,24917,Petrol,30,57.7,1,4
7698,Manual,8487,Petrol,30,54.3,1.2,6
9998,Manual,24242,Petrol,0,65.7,1,4
13998,Manual,21511,Diesel,150,64.2,1.5,3
7998,Semi-Auto,29044,Petrol,165,44.1,1.6,6
11298,Manual,14604,Diesel,0,74.3,1.5,3
15298,Automatic,12779,Petrol,145,48.7,1,1
19298,Manual,11251,Petrol,145,39.2,1.5,1
13495,Manual,14000,Diesel,145,88.3,1.5,2
13995,Manual,58402,Diesel,125,60.1,2,3
14995,Manual,67318,Diesel,125,56.5,2,3
14995,Manual,50565,Diesel,150,56.5,2,3
16995,Semi-Auto,4401,Petrol,150,45.6,1,1
18495,Manual,9447,Diesel,150,54.3,1.5,1
15495,Automatic,72189,Diesel,125,56.5,2,4
10495,Manual,34463,Petrol,145,55.4,1,3
38015,Manual,197,Diesel,145,74.3,1.5,3
13995,Manual,55121,Diesel,145,54.3,2,3
16998,Manual,3713,Diesel,145,54.3,1.5,2
8698,Manual,9734,Petrol,0,65.7,1,7
10498,Manual,8163,Petrol,150,55.4,1.1,2
7298,Manual,33349,Petrol,125,54.3,1.2,4
9498,Manual,62232,Diesel,125,60.1,2,5
14498,Manual,37886,Diesel,20,67.3,2,3
10998,Manual,13888,Diesel,145,68.9,1.5,3
10798,Manual,19318,Diesel,30,64.2,1.5,3
16498,Manual,25595,Petrol,150,43.5,1.5,3
16998,Manual,25129,Diesel,20,67.3,2,3
14998,Automatic,12757,Diesel,145,56.6,1.5,3
12498,Semi-Auto,17367,Diesel,30,58.9,1.5,3
15995,Manual,22947,Diesel,20,67.3,2,3
7995,Manual,18250,Petrol,125,54.3,1.2,3
16700,Manual,22704,Diesel,200,44.8,2,4
7430,Manual,12370,Petrol,125,54.3,1.2,3
6999,Manual,27425,Petrol,125,54.3,1.2,5
5999,Manual,41675,Petrol,20,58.9,1,7
9999,Manual,45971,Diesel,20,68.9,2,5
7713,Manual,12370,Petrol,125,54.3,1.2,3
9247,Manual,26199,Diesel,20,68.9,1.5,4
13190,Manual,31181,Diesel,145,60.1,2,3
11810,Manual,17330,Petrol,145,51.4,1.5,2
10600,Manual,2179,Petrol,145,47.9,1.2,1
10440,Manual,1524,Petrol,145,47.9,1.2,1
10460,Manual,1161,Petrol,145,47.9,1.2,1
